id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w,Weekly_Avg_Video_Game_Hours,Weekly_Avg_Exercise_Hours
6022679,6,California,CA,Alameda County,Whittier,Alameda city,Track,Track,90604,562,1545998,0,33.9330431,-118.013351,71777,57852,53255,1082.83776757773,2.3,4.2
60226799,6,California,CA,Alameda County,Manteca,Alameda city,Track,Track,95336,209,1343825,0,37.8193804,-121.2217376,46922,38926,41669,745.135947345147,7.2,3.3
60226809,6,California,CA,Alameda County,Manteca,Alameda city,Track,Track,95336,209,920247,0,37.7934323,-121.228666,45451,43896,30101,277.99223958824,6.5,3.0
60226819,6,California,CA,Alameda County,Manteca,Alameda city,Track,Track,95336,209,15571371,0,37.8443852,-121.2384835,79526,66293,56421,600.536509016501,2.9,4.2
60226829,6,California,CA,Alameda County,Tracy,Alameda city,Track,Track,95377,209,43639600,39514,37.7282495,-121.5028399,107099,104691,56790,1060.40556577933,0.6,4.4
60226839,6,California,CA,Alameda County,Tracy,Alameda city,Track,Track,95376,209,2294753,0,37.7521308,-121.4207353,75679,50333,60128,327.721378596792,2.7,4.0
60226849,6,California,CA,Alameda County,Tracy,Alameda city,Track,Track,95376,209,2002824,0,37.758114,-121.4382804,52341,47719,36035,297.685214525877,9.7,2.6
60226859,6,California,CA,Alameda County,Tracy,Alameda city,Track,Track,95376,209,2272389,0,37.7328505,-121.4450292,94554,79619,67549,154.454274519766,0.8,4.5
60226869,6,California,CA,Alameda County,Tracy,Alameda city,Track,Track,95377,209,391625865,76299,37.6257134,-121.4377868,87775,75235,66115,147.658974342919,4.4,3.9
60226879,6,California,CA,Alameda County,Paso Robles,Alameda city,Track,Track,93447,805,6241524,29864,35.6355612,-120.6911679,82147,76605,54255,232.653448026058,4.3,4.1
60226889,6,California,CA,Alameda County,Paso Robles,Alameda city,Track,Track,93447,805,2364607,1897,35.6208944,-120.6735277,84045,69297,53281,335.813505175541,4.6,4.4
6022689,6,California,CA,Alameda County,La Mirada,Alameda city,Track,Track,90638,714,5251504,17325,33.8844479,-118.0185593,103628,92233,68508,556.498225984821,0.6,3.9
60226899,6,California,CA,Alameda County,Morro Bay,Alameda city,Track,Track,93442,805,6968480,1250728,35.3950312,-120.8585435,45358,34704,35664,484.618148036899,8.3,3.2
602269,6,California,CA,Alameda County,Fremont,Alameda city,Track,Track,94555,510,1634514,0,37.5823793,-122.039873,125931,300000,73003,533.727105861625,0.7,4.3
60226909,6,California,CA,Alameda County,Morro Bay,Alameda city,Track,Track,93442,805,10714773,0,35.374148,-120.829744,53048,36153,52925,232.395988642215,6.2,4.1
60226919,6,California,CA,Alameda County,Los Osos,Alameda city,Track,Track,93402,805,13990653,11010405,35.3320895,-120.8635035,88737,300000,68409,207.558684335524,4.6,3.5
60226929,6,California,CA,Alameda County,San Luis Obispo,Alameda city,Track,Track,93401,805,5366920,0,35.2838344,-120.6420949,80063,70034,65160,373.243498116963,1.2,4.8
60226939,6,California,CA,Alameda County,San Luis Obispo,Alameda city,Track,Track,93401,805,4970611,0,35.2563502,-120.6603824,50016,34713,47700,429.215958932458,6.7,3.7
60226949,6,California,CA,Alameda County,San Luis Obispo,Alameda city,Track,Track,93405,805,1342812,0,35.3228262,-120.7001012,0,0,0,0.0,18.3,1.2
60226959,6,California,CA,Alameda County,Pismo Beach,Alameda city,Track,Track,93449,805,21974812,99356,35.1655045,-120.6559422,95542,94742,65939,370.005054144831,0.6,4.4
60226969,6,California,CA,Alameda County,Arroyo Grande,Alameda city,Track,Track,93420,805,15016863,0,35.1288715,-120.5705808,73793,300000,65203,116.32943714246,4.9,3.8
60226979,6,California,CA,Alameda County,Grover Beach,Alameda city,Track,Track,93433,805,2513737,0,35.1183559,-120.6127502,56701,300000,30561,225.156887030522,6.2,4.0
60226989,6,California,CA,Alameda County,Oceano,Alameda city,Track,Track,93445,805,4777024,428927,35.1052514,-120.6157338,46701,38450,39266,598.114345245113,6.3,3.4
6022699,6,California,CA,Alameda County,Montebello,Alameda city,Track,Track,90640,323,1322141,0,34.0153528,-118.1154765,51845,38807,42980,1197.56427922257,9.7,3.3
60226999,6,California,CA,Alameda County,Nipomo,Alameda city,Track,Track,93444,805,12120558,0,35.0336698,-120.479094,71421,67881,44635,357.546648552591,4.0,3.9
60227009,6,California,CA,Alameda County,Atascadero,Alameda city,Track,Track,93422,805,4557082,0,35.4702141,-120.6449778,35139,17700,30483,471.113304875957,7.1,3.4
60227019,6,California,CA,Alameda County,Santa Margarita,Alameda city,Track,Track,93453,805,2871217294,5822171,35.2199638,-119.9980553,84915,74697,61608,213.724827247369,3.8,4.6
60227029,6,California,CA,Alameda County,Creston,Alameda city,Track,Track,93432,805,223753052,729384,35.5087571,-120.5564311,80023,74870,49896,472.17152133166,3.8,4.1
60227039,6,California,CA,Alameda County,Daly City,Alameda city,Track,Track,94014,415,2183129,0,37.7021372,-122.4317734,116068,97146,72384,253.847581614763,0.3,4.6
60227049,6,California,CA,Alameda County,Daly City,Alameda city,Track,Track,94014,650,1331331,0,37.6970765,-122.4568827,95197,300000,55912,103.192504548059,0.3,4.7
60227059,6,California,CA,Alameda County,Colma,Alameda city,Track,Track,94015,650,574453,0,37.7001141,-122.480253,80059,300000,66198,211.590952160446,3.9,3.6
60227069,6,California,CA,Alameda County,Daly City,Alameda city,Track,Track,94015,650,978344,0,37.6922564,-122.489464,104553,96951,59312,164.948500945018,0.3,4.8
60227079,6,California,CA,Alameda County,Daly City,Alameda city,Track,Track,94015,650,1463065,0,37.6810689,-122.4788123,86364,300000,56948,217.787092395859,2.6,3.5
60227089,6,California,CA,Alameda County,Daly City,Alameda city,Track,Track,94015,650,1180417,0,37.6554797,-122.4609946,117427,116910,62110,229.214382894388,0.0,4.3
6022709,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90063,323,1057567,0,34.0592132,-118.183977,56325,46325,39077,374.456194492986,7.5,3.4
60227099,6,California,CA,Alameda County,South San Francisco,Alameda city,Track,Track,94080,650,1229883,0,37.6626571,-122.456014,120356,96033,70781,135.98658806121,0.4,4.6
60227109,6,California,CA,Alameda County,South San Francisco,Alameda city,Track,Track,94080,650,3657017,0,37.6678381,-122.4203403,78983,61289,60973,224.121762308775,2.8,4.2
60227119,6,California,CA,Alameda County,South San Francisco,Alameda city,Track,Track,94080,650,935218,0,37.656229,-122.4175676,53316,300000,37111,531.151397345898,9.2,3.2
60227129,6,California,CA,Alameda County,South San Francisco,Alameda city,Track,Track,94080,650,1424079,0,37.6462246,-122.4610309,115429,300000,70463,321.813219469176,0.0,4.5
60227139,6,California,CA,Alameda County,Pacifica,Alameda city,Track,Track,94044,650,1359837,842095,37.6532841,-122.4918058,102183,101768,54030,311.803328294358,0.5,4.2
60227149,6,California,CA,Alameda County,Pacifica,Alameda city,Track,Track,94044,650,4515435,1796604,37.5910372,-122.508165,102968,300000,72203,188.591305601482,0.8,4.0
60227159,6,California,CA,Alameda County,San Bruno,Alameda city,Track,Track,94066,650,1795508,0,37.6325125,-122.4485092,109822,92724,69383,341.643418327175,0.6,4.6
60227169,6,California,CA,Alameda County,San Bruno,Alameda city,Track,Track,94066,650,915010,0,37.62342,-122.4206865,141609,147085,74459,61.8585331709232,0.8,4.5
60227179,6,California,CA,Alameda County,San Bruno,Alameda city,Track,Track,94066,650,2005116,30068,37.6067243,-122.3911489,87450,80519,53395,313.946966144117,4.5,4.3
60227189,6,California,CA,Alameda County,Millbrae,Alameda city,Track,Track,94030,650,1033921,0,37.5995339,-122.3977958,109814,81089,75512,292.712982588352,0.7,4.2
6022719,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90023,323,792708,0,34.0217432,-118.1822337,41776,31565,32254,991.666328043931,5.2,4.0
60227199,6,California,CA,Alameda County,Burlingame,Alameda city,Track,Track,94010,650,2667866,1653163,37.5973795,-122.3682086,145814,300000,88767,119.194047369015,0.1,4.4
60227209,6,California,CA,Alameda County,Burlingame,Alameda city,Track,Track,94010,650,2641289,1270706,37.5910356,-122.3453899,149063,147523,90214,77.0919117808622,0.2,4.7
60227219,6,California,CA,Alameda County,Hillsborough,Alameda city,Track,Track,94010,650,8624222,0,37.5649611,-122.3691686,173210,202760,87196,81.1272746077843,0.2,4.7
60227229,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94401,650,773555,0,37.572378,-122.3340889,119002,101475,78830,227.885609235452,0.8,4.4
60227239,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94401,650,1204547,0,37.57272,-122.3220784,117673,119302,71468,243.049408324121,0.5,4.3
60227249,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94402,650,1417270,0,37.553366,-122.3309033,172551,300000,86100,102.496051975679,0.8,4.6
60227259,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94402,650,3445944,0,37.5199992,-122.3457475,140367,127823,74237,160.018000816467,0.6,4.6
60227269,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94403,650,1293961,0,37.5342151,-122.311952,156853,300000,73864,41.9615593396717,0.5,4.3
60227279,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94401,650,1236080,0,37.5711301,-122.3033638,103941,300000,56687,63.3943648505086,0.6,4.1
60227289,6,California,CA,Alameda County,Foster City,Alameda city,Track,Track,94404,650,583785,25097,37.55112,-122.2576522,113202,104824,78229,244.275409372429,0.7,4.3
6022729,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90022,323,617879,0,34.0186986,-118.1391833,45637,42057,29274,892.396981646592,5.8,4.1
60227299,6,California,CA,Alameda County,Foster City,Alameda city,Track,Track,94404,650,1167660,266479,37.54088,-122.2619095,129327,300000,65946,106.790021900309,0.7,4.6
60227309,6,California,CA,Alameda County,San Mateo,Alameda city,Track,Track,94403,650,1247418,0,37.5373886,-122.2888784,91368,300000,56061,181.557870473203,1.0,4.1
60227319,6,California,CA,Alameda County,Belmont,Alameda city,Track,Track,94002,650,2514183,0,37.5208293,-122.2883303,84787,66378,68811,207.484593701034,2.3,3.9
60227329,6,California,CA,Alameda County,Belmont,Alameda city,Track,Track,94002,650,6156662,11005,37.5039221,-122.3034917,89187,61301,74761,672.999016246285,1.9,4.5
60227339,6,California,CA,Alameda County,San Carlos,Alameda city,Track,Track,94070,650,908755,0,37.5077822,-122.2658697,85272,69384,62646,602.718857718187,1.3,4.1
60227349,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94065,650,5981407,0,37.481514,-122.2815925,134970,123591,84874,155.519660771766,0.7,4.5
60227359,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94062,650,1380438,0,37.4844567,-122.2412328,104360,84689,73531,398.842775756495,0.5,4.3
60227369,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94063,650,599389,0,37.4797379,-122.2236005,54534,43771,36590,449.651419854762,7.0,4.0
60227379,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94063,650,1013851,0,37.4825368,-122.191479,87678,61240,75419,449.382608633882,3.3,3.9
60227389,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94063,650,1066679,0,37.4745161,-122.1975156,104802,88172,77755,213.219544081674,0.1,4.7
6022739,6,California,CA,Alameda County,Bell Gardens,Alameda city,Track,Track,90201,323,8195797,143036,33.9873586,-118.1527721,52786,42383,41724,690.937887660033,8.5,3.4
60227399,6,California,CA,Alameda County,Redwood City,Alameda city,Track,Track,94063,650,1366451,0,37.4663138,-122.2336041,132557,300000,75032,132.024597502682,0.8,4.4
60227409,6,California,CA,Alameda County,Atherton,Alameda city,Track,Track,94027,650,1759462,4125,37.451725,-122.2251406,119340,106472,73983,152.355781450129,0.7,3.9
60227419,6,California,CA,Alameda County,Menlo Park,Alameda city,Track,Track,94025,650,10152371,2456677,37.4942796,-122.1505372,62949,43769,51224,350.056932136067,1.5,3.8
60227429,6,California,CA,Alameda County,Oakland,Alameda city,Track,Track,94606,650,3254895,53372,37.4673788,-122.124725,68751,46163,63151,447.280262688777,2.1,4.2
60227439,6,California,CA,Alameda County,East Palo Alto,Alameda city,Track,Track,94303,650,993939,0,37.4590916,-122.1438916,59653,300000,32194,448.953245599314,6.8,3.7
60227449,6,California,CA,Alameda County,Menlo Park,Alameda city,Track,Track,94025,650,1651989,0,37.4364421,-122.1923281,192856,300000,63925,72.2545345772359,0.0,4.2
60227459,6,California,CA,Alameda County,Portola Valley,Alameda city,Track,Track,94028,650,39978042,143549,37.3697093,-122.2158436,177665,209259,85569,89.2879507609348,0.8,4.1
60227469,6,California,CA,Alameda County,Half Moon Bay,Alameda city,Track,Track,94019,650,24125443,2196709,37.521199,-122.4709046,134712,300000,70692,174.815941974462,0.4,4.6
60227479,6,California,CA,Alameda County,Half Moon Bay,Alameda city,Track,Track,94019,650,110009842,6796934,37.4580588,-122.3722774,78671,62831,63058,260.785492867417,3.2,4.2
60227489,6,California,CA,Alameda County,Menlo Park,Alameda city,Track,Track,94025,650,2728371,0,37.4623932,-122.1619832,154536,300000,86085,65.9288505046818,1.0,4.3
6022749,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90001,323,477673,0,33.9802221,-118.24555,40237,29980,35734,796.315650091851,8.6,3.6
60227499,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93160,805,3792514,0,34.446327,-119.7788151,66348,300000,83177,240.864593223322,3.6,3.7
60227509,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93105,805,2823954,0,34.4348901,-119.7377484,80178,66316,62155,508.471876332207,2.4,4.1
60227519,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93101,805,2055429,1642,34.434415,-119.7101634,121903,300000,71628,135.62609709659,0.1,4.8
60227529,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93105,805,3069556,0,34.4449009,-119.7296812,115234,121799,81142,157.485545025621,0.7,4.4
60227539,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93108,805,22663288,4811,34.4611878,-119.6645571,135037,300000,74994,124.72425518888,0.1,4.5
60227549,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93103,805,2795667,312422,34.4183039,-119.6773409,44027,34452,31642,305.621886012057,7.2,4.2
60227559,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93101,805,825968,0,34.4203889,-119.7211598,71764,54957,44905,140.62574295288,2.9,3.8
60227569,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93109,805,1810409,227878,34.39838,-119.710835,79615,44899,71793,273.024120171498,1.7,4.5
60227579,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93109,805,5090827,144119,34.4120592,-119.7302749,117678,111361,76141,121.493195848632,0.8,4.7
60227589,6,California,CA,Alameda County,Santa Barbara,Alameda city,Track,Track,93108,805,4967649,249951,34.4256454,-119.6388981,113738,300000,80898,88.5610646331722,0.1,4.4
6022759,6,California,CA,Alameda County,Maywood,Alameda city,Track,Track,90270,323,346625,0,33.9927923,-118.2024051,42042,30807,33285,602.178735771349,8.3,3.7
60227599,6,California,CA,Alameda County,Carpinteria,Alameda city,Track,Track,93013,805,2452107,167685,34.3968141,-119.5217962,63928,54000,50107,508.911107469406,4.8,3.6
60227609,6,California,CA,Alameda County,Los Alamos,Alameda city,Track,Track,93440,805,419553640,1266125,34.7435494,-120.1899733,95071,83543,55853,134.089363863409,0.1,4.3
60227619,6,California,CA,Alameda County,Los Olivos,Alameda city,Track,Track,93441,805,323725657,181368,34.70434,-120.0260903,130078,107925,81905,91.7922835118303,0.7,4.5
60227629,6,California,CA,Alameda County,Orcutt,Alameda city,Track,Track,93455,805,6347531,0,34.8571727,-120.4066431,94989,92652,51890,207.282874546183,0.3,4.6
60227639,6,California,CA,Alameda County,Orcutt,Alameda city,Track,Track,93455,805,3295313,0,34.8861824,-120.425077,73477,68952,49388,442.200261712212,3.5,4.3
60227649,6,California,CA,Alameda County,Orcutt,Alameda city,Track,Track,93455,805,2417989,0,34.8714281,-120.4100285,81195,57913,52923,91.4608449577803,4.4,4.3
60227659,6,California,CA,Alameda County,Santa Maria,Alameda city,Track,Track,93454,805,1384069,0,34.9494695,-120.4266148,55073,39511,49537,370.750152186895,6.6,3.6
60227669,6,California,CA,Alameda County,Santa Maria,Alameda city,Track,Track,93454,805,1341425,0,34.9567334,-120.4265923,70045,67595,45892,242.155389014786,4.1,4.3
60227679,6,California,CA,Alameda County,Santa Maria,Alameda city,Track,Track,93454,805,7960902,979326,34.9569166,-120.3928628,88692,300000,47965,281.617290104964,4.4,3.9
60227689,6,California,CA,Alameda County,Santa Maria,Alameda city,Track,Track,93458,805,1304263,0,34.9568972,-120.444653,40096,35901,26776,357.088798223665,8.1,3.7
6022769,6,California,CA,Alameda County,Maywood,Alameda city,Track,Track,90270,323,400466,0,33.988846,-118.1820765,42338,28911,37898,717.215018931952,5.2,3.9
60227699,6,California,CA,Alameda County,Santa Maria,Alameda city,Track,Track,93458,805,16289554,43490,34.9287963,-120.4780833,68744,51579,53999,1171.71734629079,4.3,4.1
60227709,6,California,CA,Alameda County,Guadalupe,Alameda city,Track,Track,93434,805,164108625,2925946,34.9194407,-120.5796544,52410,42533,33551,203.693959986429,5.9,3.9
60227719,6,California,CA,Alameda County,Lompoc,Alameda city,Track,Track,93438,805,1442541,0,34.6431155,-120.4666395,38582,22628,46215,257.618190497212,6.5,3.2
60227729,6,California,CA,Alameda County,Lompoc,Alameda city,Track,Track,93438,805,1277089,0,34.6507195,-120.4487233,30519,28277,16547,194.66448881481,8.8,3.0
60227739,6,California,CA,Alameda County,Lompoc,Alameda city,Track,Track,93438,805,5665978,14331,34.665169,-120.4553875,92039,300000,44829,183.251228191591,0.1,4.5
